code,label,path
508016,Wissenschaftskommunikation,Sozialwissenschaften > Medien- und Kommunikationswissenschaften > Medien- und Kommunikationswissenschaften > Wissenschaftskommunikation
509001,Aktionsforschung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Aktionsforschung
509026,Digitalisierungsforschung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Digitalisierungsforschung
509002,Disability Studies,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Disability Studies
509023,Entwicklungsforschung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Entwicklungsforschung
509003,Entwicklungszusammenarbeit,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Entwicklungszusammenarbeit
509004,Evaluationsforschung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Evaluationsforschung
509005,Gerontologie (302020),Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Gerontologie (302020)
509006,Geschichte der Sozialwissenschaften,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Geschichte der Sozialwissenschaften
509007,Graffiti-Forschung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Graffiti-Forschung
509008,"Kinderforschung, Jugendforschung","Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Kinderforschung, Jugendforschung"
509020,Militärethik,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Militärethik
509009,Militärstrategische Forschung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Militärstrategische Forschung
509021,Militärwissenschaft,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Militärwissenschaft
509010,Minderheitenforschung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Minderheitenforschung
509011,Organisationsentwicklung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Organisationsentwicklung
509022,Polemologie,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Polemologie
509024,Sicherheitsforschung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Sicherheitsforschung
509012,Sozialpolitik,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Sozialpolitik
509013,Sozialstatistik,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Sozialstatistik
509014,Spielforschung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Spielforschung
509025,Technikforschung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Technikforschung
509015,Unfallforschung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Unfallforschung
509016,Verkehrswirtschaft (201307),Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Verkehrswirtschaft (201307)
509017,Wissenschaftsforschung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Wissenschaftsforschung
509018,Wissensmanagement,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Wissensmanagement
509019,Zukunftsforschung,Sozialwissenschaften > Andere Sozialwissenschaften > Andere Sozialwissenschaften > Zukunftsforschung
601001,Alte Geschichte,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Alte Geschichte"
601002,Altertumskunde,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Altertumskunde"
601003,Archäologie,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Archäologie"
601024,Archäologische Prospektion,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Archäologische Prospektion"
601004,Epigraphik,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Epigraphik"
601005,Europäische Geschichte,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Europäische Geschichte"
601025,Experimentelle Archäologie,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Experimentelle Archäologie"
601006,Frühgeschichte,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Frühgeschichte"
601007,Geschichtliche Landeskunde,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Geschichtliche Landeskunde"
601008,Geschichtswissenschaft,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Geschichtswissenschaft"
601028,Geschlechtergeschichte,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Geschlechtergeschichte"
601023,Globalgeschichte,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Globalgeschichte"
601009,Historische Hilfswissenschaften,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Historische Hilfswissenschaften"
601010,Klassische Archäologie,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Klassische Archäologie"
601011,Kodikologie,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Kodikologie"
601012,Mittelalterliche Geschichte,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Mittelalterliche Geschichte"
601013,Museologie,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Museologie"
601014,Neuere Geschichte,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Neuere Geschichte"
601015,Numismatik,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Numismatik"
601016,Österreichische Geschichte,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Österreichische Geschichte"
601017,Paläographie,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Paläographie"
601018,Papyrologie,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Papyrologie"
601019,Quellenkunde,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Quellenkunde"
601020,Regionalgeschichte,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Regionalgeschichte"
601029,Sozialgeschichte (504026),"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Sozialgeschichte (504026)"
601021,Urgeschichte,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Urgeschichte"
601026,Virtuelle Archäologie,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Virtuelle Archäologie"
601027,Wüstungsforschung,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Wüstungsforschung"
601022,Zeitgeschichte,"Geisteswissenschaften > Geschichte, Archäologie > Geschichte, Archäologie > Zeitgeschichte"
602001,Afrikanistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Afrikanistik
602002,Ägyptologie,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Ägyptologie
602003,Allgemeine Literaturwissenschaft,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Allgemeine Literaturwissenschaft
602004,Allgemeine Sprachwissenschaft,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Allgemeine Sprachwissenschaft
602056,Altorientalistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Altorientalistik
602005,Amerikanistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Amerikanistik
602006,Angewandte Literaturwissenschaft,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Angewandte Literaturwissenschaft
602007,Angewandte Sprachwissenschaft,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Angewandte Sprachwissenschaft
602008,Anglistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Anglistik
602009,Arabistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Arabistik
602010,Byzantinistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Byzantinistik
602011,Computerlinguistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Computerlinguistik
602012,Finno-Ugristik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Finno-Ugristik
602013,Gebärdensprachforschung,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Gebärdensprachforschung
602014,Germanistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Germanistik
602015,Gräzistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Gräzistik
602016,Hermeneutik (603106),Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Hermeneutik (603106)
602057,Historische Linguistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Historische Linguistik
602017,Indogermanistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Indogermanistik
602018,Indologie,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Indologie
602019,Iranistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Iranistik
602020,Japanologie,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Japanologie
602021,Jiddistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Jiddistik
602022,Judaistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Judaistik
602023,Keltologie,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Keltologie
602024,Klassische Philologie,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Klassische Philologie
602025,Klinische Linguistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Klinische Linguistik
602026,Kognitive Linguistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Kognitive Linguistik
602027,Koptologie,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Koptologie
602028,Koreanistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Koreanistik
602058,Korpuslinguistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Korpuslinguistik
602029,Latinistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Latinistik
602030,Lexikographie,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Lexikographie
602031,Literaturgeschichte,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Literaturgeschichte
602032,Mundartforschung,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Mundartforschung
602033,Namenforschung,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Namenforschung
602034,Nederlandistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Nederlandistik
602035,Neogräzistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Neogräzistik
602036,Neurolinguistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Neurolinguistik
602037,Orientalistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Orientalistik
602055,Patholinguistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Patholinguistik
602038,Phonetik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Phonetik
602039,Phonologie,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Phonologie
602040,Psycholinguistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Psycholinguistik
602041,Rhetorik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Rhetorik
602042,Romanistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Romanistik
602059,Schreibwissenschaft,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Schreibwissenschaft
602043,Semiotik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Semiotik
602044,Semitistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Semitistik
602045,Sinologie,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Sinologie
602046,Skandinavistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Skandinavistik
602047,Slawistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Slawistik
602048,Soziolinguistik,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Soziolinguistik
602049,Terminologielehre,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Terminologielehre
602050,Tibetologie,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Tibetologie
602051,Translationswissenschaft,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Translationswissenschaft
602052,Turkologie,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Turkologie
602053,Vergleichende Literaturwissenschaft,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Vergleichende Literaturwissenschaft
602054,Vergleichende Sprachwissenschaft,Geisteswissenschaften > Sprach- und Literaturwissenschaften > Sprach- und Literaturwissenschaften > Vergleichende Sprachwissenschaft
603101,Ästhetik,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Ästhetik"
603102,Erkenntnistheorie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Erkenntnistheorie"
603103,Ethik,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Ethik"
603104,Geschichte der Philosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Geschichte der Philosophie"
603105,Geschichtsphilosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Geschichtsphilosophie"
603106,Hermeneutik (602016),"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Hermeneutik (602016)"
603107,Ideologiekritik,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Ideologiekritik"
603126,Interkulturelle Philosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Interkulturelle Philosophie"
603108,Kulturphilosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Kulturphilosophie"
603109,Logik,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Logik"
603125,Metaethik,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Metaethik"
603110,Metaphysik,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Metaphysik"
603111,Naturphilosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Naturphilosophie"
603112,Phänomenologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Phänomenologie"
603113,Philosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Philosophie"
603114,Philosophie des Geistes,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Philosophie des Geistes"
603115,Philosophische Anthropologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Philosophische Anthropologie"
603116,Politische Philosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Politische Philosophie"
603117,Rechtsphilosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Rechtsphilosophie"
603118,Religionsphilosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Religionsphilosophie"
603119,Sozialphilosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Sozialphilosophie"
603120,Sprachphilosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Sprachphilosophie"
603121,Staatsphilosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Staatsphilosophie"
603122,Technikphilosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Technikphilosophie"
603123,Wissenschaftsgeschichte,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Wissenschaftsgeschichte"
603124,Wissenschaftstheorie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Philosophie, Ethik > Wissenschaftstheorie"
603201,Alttestamentliche Bibelwissenschaft,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Alttestamentliche Bibelwissenschaft"
603202,Christliche Archäologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Christliche Archäologie"
603203,Christliche Philosophie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Christliche Philosophie"
603204,Christliche Sozialethik,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Christliche Sozialethik"
603205,Dogmatische Theologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Dogmatische Theologie"
603206,Fundamentaltheologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Fundamentaltheologie"
603207,Homiletik,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Homiletik"
603208,Interkulturelle Theologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Interkulturelle Theologie"
603209,Kanonisches Recht,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Kanonisches Recht"
603210,Katechetik,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Katechetik"
603211,Kirchengeschichte,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Kirchengeschichte"
603212,Liturgiewissenschaft,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Liturgiewissenschaft"
603213,Moraltheologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Moraltheologie"
603214,Neutestamentliche Bibelwissenschaft,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Neutestamentliche Bibelwissenschaft"
603215,Ökumenische Theologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Ökumenische Theologie"
603216,Pastoralpsychologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Pastoralpsychologie"
603217,Pastoraltheologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Pastoraltheologie"
603218,Patrologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Patrologie"
603219,Praktische Theologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Praktische Theologie"
603220,Seelsorge,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Seelsorge"
603221,Spirituelle Theologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Spirituelle Theologie"
603222,Systematische Theologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Systematische Theologie"
603223,Theologische Anthropologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Theologie > Theologische Anthropologie"
603901,Atheismus,"Geisteswissenschaften > Philosophie, Ethik, Religion > Sonstige Religion, Religionswissenschaften > Atheismus"
603902,Buddhismus,"Geisteswissenschaften > Philosophie, Ethik, Religion > Sonstige Religion, Religionswissenschaften > Buddhismus"
603903,Exegese,"Geisteswissenschaften > Philosophie, Ethik, Religion > Sonstige Religion, Religionswissenschaften > Exegese"
603904,Hinduismus,"Geisteswissenschaften > Philosophie, Ethik, Religion > Sonstige Religion, Religionswissenschaften > Hinduismus"
603905,Islam,"Geisteswissenschaften > Philosophie, Ethik, Religion > Sonstige Religion, Religionswissenschaften > Islam"
603906,Jüdische Religion,"Geisteswissenschaften > Philosophie, Ethik, Religion > Sonstige Religion, Religionswissenschaften > Jüdische Religion"
603907,Kirchenrecht,"Geisteswissenschaften > Philosophie, Ethik, Religion > Sonstige Religion, Religionswissenschaften > Kirchenrecht"
603908,Religionsgeschichte,"Geisteswissenschaften > Philosophie, Ethik, Religion > Sonstige Religion, Religionswissenschaften > Religionsgeschichte"
603910,Religionspsychologie,"Geisteswissenschaften > Philosophie, Ethik, Religion > Sonstige Religion, Religionswissenschaften > Religionspsychologie"
603909,Religionswissenschaft,"Geisteswissenschaften > Philosophie, Ethik, Religion > Sonstige Religion, Religionswissenschaften > Religionswissenschaft"
604001,Angewandte Kunst,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Angewandte Kunst
604002,Architektonische Gestaltung,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Architektonische Gestaltung
604003,Aufführungspraxis,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Aufführungspraxis
604004,Bildende Kunst,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Bildende Kunst
604005,Bühnengestaltung,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Bühnengestaltung
604039,Computermusik,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Computermusik
604006,Darstellende Kunst,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Darstellende Kunst
604007,Denkmalpflege,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Denkmalpflege
604008,Design,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Design
604038,Digitale Kunst,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Digitale Kunst
604009,Ethnomusikologie,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Ethnomusikologie
604010,Filmgestaltung,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Filmgestaltung
604011,Filmwissenschaft,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Filmwissenschaft
604012,Fotografie,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Fotografie
604013,Gartenkunst,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Gartenkunst
604014,Gesang,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Gesang
604031,Historische Technologie,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Historische Technologie
604015,Industrial Design,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Industrial Design
604032,Instrumentalstudien,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Instrumentalstudien
604040,Interpretationsforschung,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Interpretationsforschung
604016,Jazzforschung,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Jazzforschung
604017,Kirchenmusik,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Kirchenmusik
604033,Komposition,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Komposition
604018,Konservierung und Restaurierung,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Konservierung und Restaurierung
604019,Kunstgeschichte,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Kunstgeschichte
604020,Kunsttheorie,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Kunsttheorie
604021,Medienkunst,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Medienkunst
604041,Modedesign,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Modedesign
604022,Musikgeschichte,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Musikgeschichte
604034,Musiktheater,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Musiktheater
604023,Musiktheorie,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Musiktheorie
604024,Musikwissenschaft,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Musikwissenschaft
604035,Orgelforschung,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Orgelforschung
604025,Popularmusikforschung,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Popularmusikforschung
604036,Provenienzforschung,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Provenienzforschung
604026,Raumkunst,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Raumkunst
604037,Sammlungspflege,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Sammlungspflege
604027,Szenographie,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Szenographie
604028,Tanzwissenschaft,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Tanzwissenschaft
604029,Theaterwissenschaft,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Theaterwissenschaft
604030,Volksmusikforschung,Geisteswissenschaften > Kunstwissenschaften > Kunstwissenschaften > Volksmusikforschung
605007,Digital Humanities,Geisteswissenschaften > Andere Geisteswissenschaften > Andere Geisteswissenschaften > Digital Humanities
605001,Geschichte der Geisteswissenschaften,Geisteswissenschaften > Andere Geisteswissenschaften > Andere Geisteswissenschaften > Geschichte der Geisteswissenschaften
605008,Kulturerbe,Geisteswissenschaften > Andere Geisteswissenschaften > Andere Geisteswissenschaften > Kulturerbe
605002,Kulturgeschichte,Geisteswissenschaften > Andere Geisteswissenschaften > Andere Geisteswissenschaften > Kulturgeschichte
605006,Kulturmanagement,Geisteswissenschaften > Andere Geisteswissenschaften > Andere Geisteswissenschaften > Kulturmanagement
605003,Kulturökonomie,Geisteswissenschaften > Andere Geisteswissenschaften > Andere Geisteswissenschaften > Kulturökonomie
605004,Kulturwissenschaft,Geisteswissenschaften > Andere Geisteswissenschaften > Andere Geisteswissenschaften > Kulturwissenschaft
605005,Publikumsforschung,Geisteswissenschaften > Andere Geisteswissenschaften > Andere Geisteswissenschaften > Publikumsforschung
